Time (ms),Date&Time,Poloniex,Binance,Huobi,KuCoin,Bitforex,Bittrex,OKEx,Bitfinex,TradeIO,Min Price,Min Exchange,Max Price,Max Exchange,Average
1563780644375,2019-07-22 01:30:44.374877,224.76615296,224.86,224.81,224.664,224.5,224.85,224.79,224.77,224.8,224.5,Bitfinex,224.86,Binance,224.756683662
1563780679286,2019-07-22 01:31:19.286419,224.76615296,224.84,224.75,224.66532569,224.64,224.85,224.78,224.74,224.78,224.64,Bitfinex,224.85,TradeIO,224.756830961
1563780714738,2019-07-22 01:31:54.737617,224.76615296,224.84,224.7,224.66532569,224.58,224.85,224.72,224.74,224.73,224.58,Bitfinex,224.85,TradeIO,224.732386517
1563780749612,2019-07-22 01:32:29.612497,224.76615296,224.88,224.79,224.66532569,224.5,224.85,224.81,224.68,224.82,224.5,Bitfinex,224.88,Binance,224.751275406
1563780784706,2019-07-22 01:33:04.706071,224.76615296,224.97,224.75,224.66532569,224.65,224.85,224.83,224.76,224.8,224.65,Bitfinex,224.97,Binance,224.782386517
1563780819538,2019-07-22 01:33:39.538115,224.76615296,225.16,225.02,224.89999998,224.65,224.85,225.04,225.06,225.02,224.65,Bitfinex,225.16,Binance,224.94068366
1563780854113,2019-07-22 01:34:14.112583,225.12471042,225.22,225.1,224.89999998,224.74,224.85,225.1,224.98,225.07,224.74,Bitfinex,225.22,Binance,225.009412267
1563780890643,2019-07-22 01:34:50.643436,225.12471042,225.2,225.02,224.89999998,224.74,224.85,225.19,225.0,225.05,224.74,Bitfinex,225.2,Binance,225.008301156
1563780926468,2019-07-22 01:35:26.468336,225.12471042,225.19,225.13,224.89999998,224.93,225.1044,225.14,225.08,225.13,224.89999998,Bittrex,225.19,Binance,225.081012267
1563780961026,2019-07-22 01:36:01.025820,225.12471042,225.2,225.1,224.89999998,224.93,225.1044,225.15,225.07,225.15,224.89999998,Bittrex,225.2,Binance,225.081012267
1563780995984,2019-07-22 01:36:35.983697,225.12471042,225.28,225.15,224.89999998,224.87,225.1044,225.18,225.11,225.18,224.87,Bitfinex,225.28,Binance,225.099901156
1563781031270,2019-07-22 01:37:11.270117,225.12471042,225.29,225.17,224.89999998,225.07,225.1044,225.25,225.08,225.25,224.89999998,Bittrex,225.29,Binance,225.137678933
1563781065794,2019-07-22 01:37:45.794211,225.12471042,225.25,225.16,224.89999998,225.05,225.1044,225.1,225.1,225.09,224.89999998,Bittrex,225.25,Binance,225.097678933
1563781100426,2019-07-22 01:38:20.426004,225.12471042,225.35,225.15,224.89999998,224.79,225.1044,225.13,225.1,225.12,224.79,Bitfinex,225.35,Binance,225.085456711
1563781137055,2019-07-22 01:38:57.055539,225.12471042,225.42,225.24,224.89999998,224.79,225.1044,225.25,225.14,225.26,224.79,Bitfinex,225.42,Binance,225.136567822
1563781172225,2019-07-22 01:39:32.225246,225.12471042,225.42,225.3,225.18,224.79,225.1044,225.35,225.26,225.35,224.79,Bitfinex,225.42,Binance,225.208790047
1563781207026,2019-07-22 01:40:07.026390,225.12471042,225.45,225.35,225.18,224.79,225.1044,225.29,225.25,225.25,224.79,Bitfinex,225.45,Binance,225.198790047
1563781241755,2019-07-22 01:40:41.755309,225.12471042,225.4,225.28,225.18,224.79,225.45,225.23,225.19,225.22,224.79,Bitfinex,225.45,TradeIO,225.207190047
1563781276669,2019-07-22 01:41:16.669292,225.12471042,225.35,225.21,225.18,224.94,225.45,225.2,225.16,225.22,224.94,Bitfinex,225.45,TradeIO,225.203856713
1563781311986,2019-07-22 01:41:51.985804,225.12471042,225.36,225.2,225.18,224.84,225.45,225.22,225.17,225.23,224.84,Bitfinex,225.45,TradeIO,225.197190047
1563781347836,2019-07-22 01:42:27.836145,225.12471042,225.27,225.15,225.18,224.92,225.45,225.2,225.15,225.2,224.92,Bitfinex,225.45,TradeIO,225.182745602
1563781382612,2019-07-22 01:43:02.612516,225.12471042,225.16,225.0,225.18,224.68,225.45,225.1,225.02,225.12,224.68,Bitfinex,225.45,TradeIO,225.092745602
1563781418281,2019-07-22 01:43:38.281134,225.12471042,225.21,225.12,225.18,224.68,225.45,225.17,225.1,225.18,224.68,Bitfinex,225.45,TradeIO,225.134967824
1563781453315,2019-07-22 01:44:13.314695,225.12471042,225.17,225.08,225.18,224.84,225.45,225.13,225.08,225.12,224.84,Bitfinex,225.45,TradeIO,225.13052338
1563781488374,2019-07-22 01:44:48.373568,225.22967751,225.36,225.3,225.18,224.95,225.45,225.32,225.17,225.29,224.95,Bitfinex,225.45,TradeIO,225.249964168
1563781522865,2019-07-22 01:45:22.865203,225.22967751,225.32,225.24,225.18,225.18,225.45,225.34,225.24,225.24,225.18,Bittrex,225.45,TradeIO,225.268853057
1563781558589,2019-07-22 01:45:58.589327,225.22967751,225.31,225.25,225.18,225.20901064,225.45,225.32,225.22,225.32,225.18,Bittrex,225.45,TradeIO,225.276520906
1563781593533,2019-07-22 01:46:33.533443,225.22967751,225.36,225.29,225.10639057,224.96,225.45,225.37,225.24,225.36,224.96,Bitfinex,225.45,TradeIO,225.262896453
1563781628552,2019-07-22 01:47:08.551925,225.22967751,225.33,225.24,225.10639057,225.1,225.45,225.3,225.26,225.26,225.1,Bitfinex,225.45,TradeIO,225.252896453
1563781663054,2019-07-22 01:47:43.053687,225.22967751,225.22,225.18,225.10639057,225.06,225.45,225.27,225.21,225.26,225.06,Bitfinex,225.45,TradeIO,225.220674231
1563781697974,2019-07-22 01:48:17.974030,225.22967751,225.18,225.12,225.10639057,224.93,225.45,225.21,225.18,225.21,224.93,Bitfinex,225.45,TradeIO,225.17956312
1563781733075,2019-07-22 01:48:53.074757,225.22967751,225.14,225.11,225.10639057,224.93,225.45,225.25,225.18,225.2,224.93,Bitfinex,225.45,TradeIO,225.177340898
1563781768424,2019-07-22 01:49:28.424488,225.22967751,225.18,225.1,225.17999999,224.92,225.45,225.07,225.16,225.17,224.92,Bitfinex,225.45,TradeIO,225.162186389
1563781804060,2019-07-22 01:50:04.060525,225.22967751,225.16,225.19,225.17999999,224.89,225.45,225.07,225.16,225.15,224.89,Bitfinex,225.45,TradeIO,225.164408611
1563781838607,2019-07-22 01:50:38.607071,225.22967751,225.16,225.18,225.17999999,224.65040443,225.45,225.07,225.2,225.13,224.65040443,Bitfinex,225.45,TradeIO,225.138897992
1563781873114,2019-07-22 01:51:13.113833,225.22967751,225.17,225.16,225.17999999,224.65040443,225.45,225.06,225.17,225.15,224.65040443,Bitfinex,225.45,TradeIO,225.135564659
1563781908022,2019-07-22 01:51:48.021791,225.01374491,224.98,224.88,225.17999999,224.65,225.45,224.91,224.89,224.92,224.65,Bitfinex,225.45,TradeIO,224.985971656
1563781943684,2019-07-22 01:52:23.683922,225.01374491,224.98,224.87,225.17999999,224.52,225.45,224.89,224.93,224.94,224.52,Bitfinex,225.45,TradeIO,224.974860544
1563781978670,2019-07-22 01:52:58.670060,225.01374491,224.9,224.83,225.10639057,224.37,225.45,224.77,224.79,224.82,224.37,Bitfinex,225.45,TradeIO,224.894459498
1563782013788,2019-07-22 01:53:33.787730,225.01374491,224.86,224.8,224.71100001,224.55,225.45,224.79,224.79,224.79,224.55,Bitfinex,225.45,TradeIO,224.861638324
1563782048293,2019-07-22 01:54:08.293486,225.01374491,224.86,224.84,224.71100001,224.41,224.87,224.82,224.8,224.81,224.41,Bitfinex,225.01374491,Poloniex,224.792749436
1563782083117,2019-07-22 01:54:43.116669,225.01374491,224.79,224.77,225.09114,224.4,224.87,224.84,224.97,224.81,224.4,Bitfinex,225.09114,Bittrex,224.839431657
1563782117809,2019-07-22 01:55:17.808931,225.01374491,224.8,224.79,225.09114,224.27,224.87,224.79,224.73,224.8,224.27,Bitfinex,225.09114,Bittrex,224.794987212
1563782156266,2019-07-22 01:55:56.266051,225.01374491,224.91,224.79,224.71100001,224.75,224.87,224.83,224.91,224.79,224.71100001,Bittrex,225.01374491,Poloniex,224.841638324
1563782190961,2019-07-22 01:56:30.961159,225.01374491,224.87,224.87,224.74870706,224.43,224.87,224.85,224.87,224.86,224.43,Bitfinex,225.01374491,Poloniex,224.820272441
1563782225982,2019-07-22 01:57:05.982363,225.01374491,224.91,224.94,224.74870706,224.43,224.87,224.87,224.86,224.86,224.43,Bitfinex,225.01374491,Poloniex,224.833605774
1563782260505,2019-07-22 01:57:40.505377,225.01374491,224.99,224.91,224.74870706,224.58,224.87,224.9,224.88,224.93,224.58,Bitfinex,225.01374491,Poloniex,224.86916133
1563782295637,2019-07-22 01:58:15.636761,224.91948102,224.97,225.02,224.91039084,224.63,224.87,224.95,225.1,224.91,224.63,Bitfinex,225.1,KuCoin,224.919985762
1563782331290,2019-07-22 01:58:51.289685,224.91948102,224.95,224.96,224.91039084,224.58,224.87,224.92,225.04,224.89,224.58,Bitfinex,225.04,KuCoin,224.893319096
1563782366860,2019-07-22 01:59:26.859751,224.91948102,225.01,224.99,224.91039084,224.58,224.87,224.97,224.95,224.97,224.58,Bitfinex,225.01,Binance,224.90776354
1563782401833,2019-07-22 02:00:01.832839,224.91948102,225.03,224.97,224.91039084,224.58,224.87,224.97,225.01,225.02,224.58,Bitfinex,225.03,Binance,224.919985762
1563782436361,2019-07-22 02:00:36.360882,224.91948102,225.2,225.19,224.91295335,224.7,224.87,225.03,225.05,225.1,224.7,Bitfinex,225.2,Binance,224.996937152
1563782470906,2019-07-22 02:01:10.906030,224.91948102,225.27,225.15,224.91295335,224.7,224.87,225.06,225.14,225.16,224.7,Bitfinex,225.27,Binance,225.020270486
1563782506937,2019-07-22 02:01:46.937522,224.91948102,225.23,225.23,224.91295335,224.86,224.87,225.08,225.22,225.23,224.86,Bitfinex,225.23,Binance,225.061381597
1563782541461,2019-07-22 02:02:21.460778,224.91948102,225.27,225.25,225.0946,224.86,224.87,225.09,225.24,225.27,224.86,Bitfinex,225.27,Binance,225.096009002
1563782577986,2019-07-22 02:02:57.985554,224.91948102,225.31,225.24,225.04101003,224.78,225.3,225.08,225.26,225.24,224.78,Bitfinex,225.31,Binance,225.130054561
1563782613184,2019-07-22 02:03:33.183986,224.91948102,225.31,225.21,225.18,224.91,225.3,225.09,225.4,225.21,224.91,Bitfinex,225.4,KuCoin,225.169942336
1563782648410,2019-07-22 02:04:08.410099,224.91948102,225.23,225.19,225.18,224.72,225.3,225.15,225.15,225.18,224.72,Bitfinex,225.3,TradeIO,225.113275669
1563782683118,2019-07-22 02:04:43.118163,224.91948102,225.22,225.2,225.09863561,224.72,225.3,225.22,225.22,225.18,224.72,Bitfinex,225.3,TradeIO,225.119790737
1563782717980,2019-07-22 02:05:17.980400,224.91948102,225.22,225.13,225.09863561,224.72,225.3,225.19,225.21,225.19,224.72,Bitfinex,225.3,TradeIO,225.108679626
1563782752661,2019-07-22 02:05:52.661354,224.91948102,225.25,225.18,225.09863561,224.9,225.3,225.18,225.21,225.18,224.9,Bitfinex,225.3,TradeIO,225.135346292
1563782787755,2019-07-22 02:06:27.754860,225.19948489,225.24,225.14,225.09863561,224.93,225.3,225.08,225.02,225.09,224.93,Bitfinex,225.3,TradeIO,225.122013389
1563782822649,2019-07-22 02:07:02.648655,225.19948489,225.16,225.13,225.09863561,224.83,225.3,225.02,225.13,225.02,224.83,Bitfinex,225.3,TradeIO,225.098680056
1563782858185,2019-07-22 02:07:38.184987,225.19948489,225.08,225.05,225.09863561,224.83,225.3,224.98,225.09,225.03,224.83,Bitfinex,225.3,TradeIO,225.0731245
1563782893492,2019-07-22 02:08:13.492206,225.12961347,225.13,225.1,225.17999993,224.83,225.3,225.04,225.01,225.06,224.83,Bitfinex,225.3,TradeIO,225.086623711
1563782928262,2019-07-22 02:08:48.261983,225.12961347,225.17,225.11,225.17999993,224.86,225.3,225.05,225.01,225.04,224.86,Bitfinex,225.3,TradeIO,225.094401489
1563782962993,2019-07-22 02:09:22.993375,225.12961347,225.11,225.13,225.17999993,224.86,225.3,225.02,225.01,225.05,224.86,Bitfinex,225.3,TradeIO,225.087734822
1563782997565,2019-07-22 02:09:57.564669,225.22206202,225.07,225.09,225.17999993,224.78,225.3,225.03,225.01,225.06,224.78,Bitfinex,225.3,TradeIO,225.082451328
1563783032596,2019-07-22 02:10:32.595728,225.22206202,225.19,225.14,225.17999993,224.78,225.3,225.05,225.08,225.09,224.78,Bitfinex,225.3,TradeIO,225.11467355
1563783067128,2019-07-22 02:11:07.127912,225.4044165,225.29,225.23,225.17999993,224.97,225.3,225.19,225.26,225.2,224.97,Bitfinex,225.4044165,Poloniex,225.224935159
1563783102111,2019-07-22 02:11:42.110910,225.4044165,225.37,225.23,225.17999993,224.87,225.3,225.21,225.21,225.18,224.87,Bitfinex,225.4044165,Poloniex,225.217157381
1563783136980,2019-07-22 02:12:16.980381,225.4044165,225.1,225.09,225.13599999,224.87,225.3,225.0,225.04,224.99,224.87,Bitfinex,225.4044165,Poloniex,225.10337961
1563783171702,2019-07-22 02:12:51.702108,225.4044165,225.12,225.05,225.13599999,224.78,225.3,225.03,225.02,225.01,224.78,Bitfinex,225.4044165,Poloniex,225.094490721
1563783206557,2019-07-22 02:13:26.557191,225.4044165,225.18,225.13,225.13599999,224.78,225.1475,225.2,225.06,225.12,224.78,Bitfinex,225.4044165,Poloniex,225.128657388
1563783241218,2019-07-22 02:14:01.217704,225.4044165,225.17,225.09,225.13599999,224.76,225.1475,225.07,225.11,225.1,224.76,Bitfinex,225.4044165,Poloniex,225.109768499
1563783281203,2019-07-22 02:14:41.202591,225.4044165,225.07,224.97,225.13599999,224.67,225.1475,225.0,225.05,224.98,224.67,Bitfinex,225.4044165,Poloniex,225.047546277
1563783316225,2019-07-22 02:15:16.224633,224.88197682,224.95,224.86,225.13599999,224.52,225.1475,224.92,224.93,225.01,224.52,Bitfinex,225.1475,TradeIO,224.928386312
1563783351723,2019-07-22 02:15:51.723164,225.02564487,225.15,225.05,225.13599999,224.72,225.1475,225.06,225.17,224.88,224.72,Bitfinex,225.17,KuCoin,225.037682762
1563783386913,2019-07-22 02:16:26.913327,225.14079021,225.01,225.04,225.17999999,224.9,225.1475,225.01,225.13,225.05,224.9,Bitfinex,225.17999999,Bittrex,225.0675878
1563783421729,2019-07-22 02:17:01.729398,225.14079021,224.97,224.91,225.17999999,224.67914192,225.1475,224.96,224.99,224.99,224.67914192,Bitfinex,225.17999999,Bittrex,224.996381347
1563783456597,2019-07-22 02:17:36.596812,225.14079021,225.04,224.91,225.17999999,224.67,225.1475,224.98,225.0,225.02,224.67,Bitfinex,225.17999999,Bittrex,225.009810022
1563783491289,2019-07-22 02:18:11.289141,225.14079021,225.08,225.02,225.18,224.7,225.1475,225.02,225.03,225.03,224.7,Bitfinex,225.18,Bittrex,225.038698912
1563783526307,2019-07-22 02:18:46.307034,225.14079021,225.01,224.97,225.17999999,224.67,225.1475,225.0,224.99,224.97,224.67,Bitfinex,225.17999999,Bittrex,225.008698911
1563783560747,2019-07-22 02:19:20.747229,225.14079021,225.08,224.98,225.17999999,224.67,225.1475,224.93,225.0,225.0,224.67,Bitfinex,225.17999999,Bittrex,225.014254467
1563783595520,2019-07-22 02:19:55.520163,225.14079021,225.03,224.97,225.17999999,224.62,225.1475,224.92,224.99,225.03,224.62,Bitfinex,225.17999999,Bittrex,225.003143356
1563783630090,2019-07-22 02:20:30.090071,225.14079021,225.09,224.98,224.818,224.73,225.1475,224.94,225.01,225.04,224.73,Bitfinex,225.1475,TradeIO,224.98847669
1563783665596,2019-07-22 02:21:05.595914,225.14079021,225.09,225.0,224.818,224.76,225.1475,225.02,225.0,225.02,224.76,Bitfinex,225.1475,TradeIO,224.999587801
1563783700279,2019-07-22 02:21:40.279495,225.14079021,225.12,225.0,224.818,224.65,225.1475,225.01,225.0,224.99,224.65,Bitfinex,225.1475,TradeIO,224.986254468
1563783735393,2019-07-22 02:22:15.393443,225.14079021,225.09,224.99,224.818,224.60061023,225.1475,225.0,225.01,225.0,224.60061023,Bitfinex,225.1475,TradeIO,224.977433382
1563783771258,2019-07-22 02:22:51.258055,225.14079021,225.06,224.95,224.818,224.60061023,225.1475,225.02,224.97,225.03,224.60061023,Bitfinex,225.1475,TradeIO,224.970766716
1563783806746,2019-07-22 02:23:26.746356,225.14079021,225.09,224.95,224.81800002,224.61,225.1475,225.0,224.97,225.01,224.61,Bitfinex,225.1475,TradeIO,224.970698914
1563783841277,2019-07-22 02:24:01.276808,225.14079021,224.9,224.88,224.81800002,224.56,225.1475,224.9,224.95,224.9,224.56,Bitfinex,225.1475,TradeIO,224.910698914
1563783876356,2019-07-22 02:24:36.356091,225.14079021,225.0,224.85,224.81800002,224.42,225.1475,224.91,224.95,224.93,224.42,Bitfinex,225.1475,TradeIO,224.907365581
1563783911584,2019-07-22 02:25:11.584484,225.14079021,224.85,224.81,224.818,224.73697869,225.1475,224.72,224.9,224.81,224.72,Bitforex,225.1475,TradeIO,224.881474322
1563783946303,2019-07-22 02:25:46.303486,225.14079021,224.7,224.72,224.818,224.38,225.1475,224.76,224.77,224.79,224.38,Bitfinex,225.1475,TradeIO,224.802921134
1563783981184,2019-07-22 02:26:21.184349,225.14079021,224.64,224.62,224.818,224.38,225.1475,224.63,224.7,224.6,224.38,Bitfinex,225.1475,TradeIO,224.741810023
1563784016068,2019-07-22 02:26:56.068210,224.79430757,224.63,224.66,224.818,224.3,224.64,224.67,224.63,224.69,224.3,Bitfinex,224.818,Bittrex,224.648034174
1563784050918,2019-07-22 02:27:30.917772,224.79430757,224.81,224.76,224.818,224.3,224.64,224.81,224.76,224.78,224.3,Bitfinex,224.818,Bittrex,224.719145286
1563784085949,2019-07-22 02:28:05.948950,224.79430757,224.7,224.67,224.818,224.64,224.64,224.69,224.66,224.65,224.64,Bitfinex,224.818,Bittrex,224.695811952
1563784120499,2019-07-22 02:28:40.499161,224.79430757,224.65,224.62,224.818,224.35,224.64,224.64,224.69,224.62,224.35,Bitfinex,224.818,Bittrex,224.646923063
1563784155801,2019-07-22 02:29:15.801111,224.79430757,224.61,224.59,224.818,224.35,224.64,224.61,224.71,224.57,224.35,Bitfinex,224.818,Bittrex,224.632478619
1563784190298,2019-07-22 02:29:50.298557,224.54042801,224.6,224.58,224.818,224.35,224.64,224.43,224.62,224.59,224.35,Bitfinex,224.818,Bittrex,224.574269779
1563784224957,2019-07-22 02:30:24.957047,224.50998679,224.61,224.54,224.53000001,224.21,224.64,224.57,224.58,224.5,224.21,Bitfinex,224.64,TradeIO,224.521109644
1563784259747,2019-07-22 02:30:59.747229,224.50998679,224.55,224.56,224.53000001,224.06,224.64,224.57,224.46,224.55,224.06,Bitfinex,224.64,TradeIO,224.492220756
1563784294809,2019-07-22 02:31:34.808961,224.50998679,224.68,224.61,224.53000001,224.05,224.64,224.65,224.58,224.6,224.05,Bitfinex,224.68,Binance,224.538887422
1563784329487,2019-07-22 02:32:09.486851,224.50998679,224.67,224.61,224.53000001,224.06,224.64,224.64,224.6,224.59,224.06,Bitfinex,224.67,Binance,224.538887422
1563784364274,2019-07-22 02:32:44.273740,224.50998679,224.71,224.64,224.53000001,224.06,224.64,224.64,224.78,224.66,224.06,Bitfinex,224.78,KuCoin,224.574442978
1563784399276,2019-07-22 02:33:19.275944,224.50998679,224.75,224.63,224.536,224.06,224.64,224.63,224.68,224.61,224.06,Bitfinex,224.75,Binance,224.560665199
1563784434524,2019-07-22 02:33:54.524345,224.50998679,224.71,224.67,224.536,224.06,224.64,224.62,224.67,224.7,224.06,Bitfinex,224.71,Binance,224.568442977
1563784469647,2019-07-22 02:34:29.647034,224.50998679,224.63,224.62,224.536,224.06,224.64,224.55,224.62,224.56,224.06,Bitfinex,224.64,TradeIO,224.525109643
1563784504408,2019-07-22 02:35:04.408168,224.50998679,224.73,224.67,224.536,224.06,224.64,224.6,224.52,224.6,224.06,Bitfinex,224.73,Binance,224.540665199
1563784540315,2019-07-22 02:35:40.314632,224.50998679,224.7,224.65,224.536,224.06,224.64,224.59,224.66,224.6,224.06,Bitfinex,224.7,Binance,224.549554088
1563784575423,2019-07-22 02:36:15.423224,224.50998679,224.67,224.62,224.536,224.06,224.68,224.54,224.6,224.51,224.06,Bitfinex,224.68,TradeIO,224.525109643
1563784610841,2019-07-22 02:36:50.840609,224.50998679,224.65,224.58,224.536,224.05,224.68,224.56,224.6,224.59,224.05,Bitfinex,224.68,TradeIO,224.528442977
1563784646686,2019-07-22 02:37:26.685881,224.50998679,224.63,224.57,224.536,224.05,224.68,224.54,224.52,224.5,224.05,Bitfinex,224.68,TradeIO,224.503998532
1563784681385,2019-07-22 02:38:01.385256,224.50998679,224.62,224.52,224.536,224.05,224.68,224.5,224.57,224.5,224.05,Bitfinex,224.68,TradeIO,224.498442977
1563784716275,2019-07-22 02:38:36.275519,224.50998679,224.63,224.49,224.536,224.05,224.68,224.51,224.57,224.53,224.05,Bitfinex,224.68,TradeIO,224.500665199
1563784750654,2019-07-22 02:39:10.654170,224.50998679,224.71,224.56,224.536,224.05,224.68,224.58,224.56,224.62,224.05,Bitfinex,224.71,Binance,224.533998532
1563784785447,2019-07-22 02:39:45.446684,224.50998679,224.62,224.56,224.536,224.06,224.68,224.56,224.6,224.53,224.06,Bitfinex,224.68,TradeIO,224.517331866
1563784820317,2019-07-22 02:40:20.316774,224.50998679,224.68,224.55,224.536,224.17,224.68,224.55,224.71,224.56,224.17,Bitfinex,224.71,KuCoin,224.549554088
1563784855399,2019-07-22 02:40:55.398926,224.50998679,224.61,224.55,224.536,224.06,224.68,224.48,224.59,224.51,224.06,Bitfinex,224.68,TradeIO,224.502887421
1563784890121,2019-07-22 02:41:30.121279,224.50998679,224.44,224.4,224.536,224.04,224.68,224.42,224.41,224.4,224.04,Bitfinex,224.68,TradeIO,224.426220754
1563784925962,2019-07-22 02:42:05.962213,224.50998679,224.44,224.3,224.536,223.73,224.68,224.36,224.4,224.4,223.73,Bitfinex,224.68,TradeIO,224.372887421
